order_id,product_id,sales
ca-2017-111913,off-bi-10003291,20.952
ca-2017-111913,off-bi-10000343,11.784
us-2015-156559,fur-bo-10000711,638.82
ca-2017-161473,off-la-10001297,20.7
ca-2017-161473,off-su-10001574,10.95
ca-2017-161473,off-bi-10003305,14.352
ca-2018-166576,off-st-10002574,221.024
ca-2016-102491,tec-ma-10000864,3080.0
ca-2016-102491,tec-ac-10003289,79.96
ca-2016-102491,tec-ph-10001619,587.97
ca-2015-116904,off-pa-10004888,32.4
ca-2015-116904,off-st-10000736,404.9
ca-2015-116904,off-bi-10001120,9449.95
ca-2015-116904,off-bi-10000301,12.94
us-2018-102288,off-ap-10004655,2.264
us-2018-102288,off-ap-10002906,0.444
us-2018-102288,off-pa-10000740,146.176
ca-2018-137456,fur-fu-10001940,15.92
us-2018-155999,tec-ph-10000439,159.96
us-2018-155999,off-bi-10000404,13.76
us-2017-148334,off-bi-10003676,4.312
ca-2016-105599,off-st-10002486,13.96
ca-2016-105599,fur-ta-10003837,27.414
ca-2016-153717,tec-ph-10002923,73.98
ca-2016-153717,fur-bo-10004360,160.98
ca-2016-153717,off-pa-10002160,17.34
ca-2016-153717,off-ar-10002375,3.28
ca-2016-116687,off-la-10000443,8.856
ca-2016-116687,tec-ph-10001750,158.376
ca-2017-163573,off-bi-10004632,1219.96
ca-2016-153416,off-bi-10002813,3.168
ca-2016-153416,off-pa-10002005,19.44
ca-2016-153416,off-st-10000060,454.86
ca-2016-153416,off-bi-10002706,91.392
ca-2018-117394,tec-ac-10000199,19.04
ca-2018-133823,off-pa-10002870,37.44
ca-2018-133823,off-la-10004545,37.59
ca-2018-133823,off-bi-10000962,26.032
ca-2015-127523,off-ap-10004249,35.91
ca-2018-123239,fur-fu-10001602,91.032
ca-2018-156769,off-ar-10003179,54.66
ca-2015-127299,off-st-10003722,67.344
ca-2015-127299,tec-ma-10001127,2624.985
ca-2016-121272,off-ap-10001947,73.28
ca-2015-115336,off-bi-10001107,14.48
ca-2016-111703,off-pa-10000474,11.952
ca-2016-111703,off-pa-10003349,15.552
ca-2015-128839,off-fa-10002280,45.0
ca-2015-128839,tec-ma-10000029,209.97
ca-2018-105914,off-bi-10002854,112.12
ca-2018-105914,off-st-10003716,1575.14
ca-2018-110926,off-fa-10000624,25.06
ca-2017-117226,off-bi-10004654,6.924
ca-2018-127313,off-st-10001228,37.392
ca-2018-127313,fur-fu-10003798,79.12
ca-2017-136287,off-la-10003148,18.9
us-2015-107699,off-bi-10001249,57.42
ca-2018-112725,off-ar-10003759,12.74
ca-2018-112725,off-ar-10001227,8.82
ca-2018-112725,fur-ch-10000863,120.784
ca-2016-136196,fur-fu-10004017,322.59
ca-2018-106068,off-bi-10000962,9.762
ca-2018-106068,off-st-10004507,13.72
ca-2018-106068,tec-ac-10002942,55.2
ca-2018-106068,off-st-10002344,259.136
ca-2018-100160,off-la-10002475,29.24
ca-2018-100160,off-pa-10003072,15.552
ca-2018-100160,off-en-10001509,4.896
ca-2017-139689,off-bi-10004781,38.088
ca-2017-139689,off-bi-10000145,2.808
ca-2016-101091,tec-ac-10003280,47.984
ca-2016-101091,off-bi-10001107,26.064
ca-2015-126907,off-pa-10000533,15.696
us-2017-164588,off-ar-10003056,12.84
ca-2018-115546,tec-ph-10002834,539.97
ca-2018-115546,off-st-10002214,22.58
ca-2016-163587,off-la-10004484,16.52
ca-2016-163587,off-bi-10003091,671.94
us-2018-106131,tec-ac-10003027,169.064
us-2018-106131,off-st-10003638,168.624
ca-2016-160213,off-pa-10003848,19.44
ca-2015-157924,off-st-10002352,31.92
ca-2015-157924,fur-ch-10000229,433.568
ca-2016-100216,off-pa-10000788,31.104
ca-2016-100216,off-pa-10002968,54.816
ca-2018-100601,off-st-10002486,48.86
ca-2017-152163,off-bi-10002215,14.2
ca-2017-152163,off-pa-10000788,12.96
ca-2017-152163,off-bi-10003364,58.34
ca-2016-154340,off-ar-10003582,56.3
ca-2015-128846,tec-ph-10003273,629.95
ca-2015-128846,off-pa-10000100,122.97
ca-2017-148593,off-pa-10001776,46.35
us-2018-119039,off-bi-10004182,14.976
ca-2018-128426,off-bi-10000756,4.24
us-2018-136868,tec-ac-10001539,319.96
us-2018-136868,off-pa-10002377,17.04
us-2018-136868,off-st-10000991,344.91
ca-2017-143749,fur-bo-10002853,81.94
ca-2017-111493,tec-ac-10004510,98.16
ca-2018-112536,off-bi-10003712,6.874
ca-2018-112536,off-bi-10002571,1.996
ca-2018-112536,off-st-10004835,8.928
ca-2017-157714,off-pa-10004022,9.99
ca-2018-166709,tec-co-10004722,10499.97
ca-2016-129392,off-pa-10004248,21.12
ca-2016-150875,fur-ta-10000577,696.42
ca-2016-150875,tec-ph-10001254,304.776
ca-2016-154200,off-ar-10001044,51.98
ca-2017-124233,fur-fu-10002597,24.7
us-2016-134271,off-la-10004093,21.93
us-2017-161683,off-ap-10000179,394.816
us-2017-161683,off-bi-10001072,18.192
ca-2016-143105,off-la-10004093,7.31
ca-2016-143105,tec-co-10002095,799.984
ca-2016-143105,off-pa-10002713,41.28
ca-2016-143105,off-pa-10002254,184.66
ca-2015-145387,off-ar-10001683,49.25
ca-2015-145387,off-pa-10002195,10.16
ca-2015-145387,fur-fu-10002364,14.76
ca-2015-145387,off-bi-10004001,34.08
ca-2015-145387,fur-fu-10000023,17.67
ca-2015-145387,fur-ch-10002320,1604.9
ca-2015-145387,fur-ta-10003238,385.686
ca-2018-109715,off-pa-10004965,15.984
ca-2015-166457,off-pa-10003016,9.42
ca-2015-166457,off-ar-10003651,6.56
ca-2015-166457,off-pa-10001363,24.56
ca-2017-164637,off-bi-10003876,128.4
ca-2015-103590,off-en-10004007,62.28
ca-2016-111234,off-la-10002271,9.24
ca-2018-149881,fur-bo-10003894,482.664
ca-2018-149881,tec-ma-10000418,4799.984
ca-2018-134565,off-pa-10004243,37.94
ca-2018-134565,off-bi-10001759,18.288
ca-2018-134565,tec-ma-10001570,385.8
ca-2018-134565,off-st-10004804,102.96
ca-2018-134565,fur-bo-10001519,174.42
ca-2017-108644,off-bi-10000343,1.964
us-2015-102631,fur-fu-10003930,94.428
ca-2018-120327,off-fa-10004854,45.92
ca-2016-154970,fur-ch-10003396,61.584
ca-2017-113803,off-pa-10001994,22.48
ca-2018-100223,fur-fu-10003601,332.028
ca-2018-100223,off-bi-10003429,11.394
ca-2018-100223,off-pa-10000232,15.552
ca-2018-100223,off-pa-10002195,31.104
ca-2018-100223,off-bi-10004492,6.316
ca-2015-168823,off-pa-10004000,11.352
ca-2015-168823,off-la-10004425,20.808
ca-2017-162404,off-bi-10000948,11.416
ca-2018-104024,off-ar-10001972,9.408
ca-2018-147144,off-ar-10004587,19.83
ca-2018-158673,off-pa-10000994,209.7
ca-2015-133704,off-ap-10004249,43.92
ca-2015-133704,off-bi-10001636,20.232
ca-2017-159142,tec-ph-10001448,149.97
ca-2017-159142,off-pa-10001776,27.81
ca-2015-138436,tec-ac-10002323,66.3
ca-2018-117702,off-ar-10004582,1.64
ca-2018-117702,fur-fu-10000576,1049.2
ca-2018-117702,fur-fu-10004270,20.9
ca-2017-157336,off-bi-10004236,88.08
ca-2017-157336,fur-ch-10004997,751.92
ca-2015-168130,fur-ch-10000988,887.103
ca-2016-155068,tec-ph-10004897,55.944
ca-2016-155068,off-ar-10002656,10.688
ca-2016-155068,tec-ph-10004924,11.824
ca-2018-163160,off-pa-10000474,63.312
ca-2018-163160,off-bi-10000778,96.784
ca-2018-163160,fur-fu-10001424,10.476
ca-2016-101924,off-bi-10000962,9.762
ca-2017-124793,fur-ch-10002880,196.784
ca-2018-118367,off-en-10004386,47.98
ca-2018-164819,off-la-10001045,13.05
ca-2018-158344,tec-ac-10002006,63.96
ca-2018-123351,off-ap-10001242,80.48
ca-2018-110429,off-bi-10000216,11.673
us-2017-131611,fur-ta-10002774,863.128
us-2017-131611,off-bi-10004364,3.564
us-2017-131611,fur-bo-10000780,956.6648
us-2017-131611,off-bi-10001989,12.588
us-2017-131611,tec-ac-10004001,171.96
us-2018-124821,fur-ta-10000688,871.4
ca-2016-166975,fur-fu-10003930,692.472
ca-2017-123806,fur-fu-10000965,207.76
us-2018-158505,tec-ph-10004071,71.928
us-2018-158505,off-ar-10001044,25.99
ca-2016-142692,off-bi-10004140,3.592
ca-2016-123456,off-ap-10002684,48.632
ca-2018-151358,off-st-10000046,323.1
us-2017-107440,tec-ma-10001047,9099.93
us-2017-107440,fur-fu-10000550,9.96
us-2017-107440,off-bi-10002432,25.3
ca-2015-166989,off-pa-10004470,11.36
ca-2015-166989,fur-ch-10001797,69.264
ca-2015-103100,off-la-10003720,3.69
ca-2015-103100,off-bi-10004600,1103.97
ca-2016-105690,fur-bo-10003965,246.1328
ca-2016-105690,off-la-10000240,11.696
ca-2016-105690,tec-co-10001571,439.992
ca-2018-127516,off-st-10000736,64.784
us-2016-117184,off-bi-10002082,33.28
us-2016-117184,off-pa-10002250,14.088
ca-2018-102407,off-ar-10000122,11.16
ca-2018-102407,fur-ta-10003748,896.328
ca-2018-102407,off-ap-10001394,189.0
ca-2018-130967,tec-ph-10004896,53.982
ca-2018-101581,fur-ta-10002607,177.225
ca-2018-169124,fur-fu-10001215,129.39
ca-2018-117261,off-st-10000419,54.32
ca-2018-129021,tec-ph-10001459,4367.896
ca-2018-129021,off-pa-10000241,49.568
ca-2018-129021,off-ap-10003040,161.376
ca-2018-129021,fur-fu-10001852,2.784
ca-2018-129021,off-pa-10000141,8.72
ca-2015-123253,off-ar-10002804,3.912
ca-2017-121601,off-en-10003862,59.752
ca-2015-162278,fur-fu-10000448,63.92
ca-2015-162278,tec-ph-10000526,383.96
ca-2017-161095,off-bi-10002764,7.752
ca-2017-161095,off-bi-10001524,33.568
ca-2015-125829,tec-ph-10001079,666.344
ca-2015-125829,fur-ta-10002041,573.728
ca-2015-125829,off-bi-10001036,21.936
ca-2015-125829,off-pa-10000223,19.44
ca-2015-125829,tec-ma-10003246,447.968
ca-2015-123127,off-ap-10001962,16.78
ca-2016-115945,off-ar-10003631,20.96
ca-2016-115945,off-bi-10004330,88.752
ca-2016-115945,off-st-10001963,304.23
ca-2016-136735,off-en-10002230,167.86
us-2018-136189,fur-fu-10000175,82.38
ca-2015-152345,tec-ph-10004897,23.976
ca-2015-152345,off-st-10003123,33.29
us-2016-147662,off-bi-10001658,14.952
us-2016-147662,tec-ph-10002834,323.982
us-2016-147662,off-bi-10002160,2.286
us-2016-147662,off-ar-10004999,14.352
us-2016-147662,tec-ac-10003280,71.976
ca-2017-153346,off-ar-10000315,9.21
ca-2017-153346,off-pa-10000007,18.0
ca-2018-118360,off-pa-10000791,42.93
ca-2018-149853,off-pa-10000556,15.552
ca-2018-149853,off-ap-10000804,17.92
ca-2018-107909,tec-ac-10001998,19.99
ca-2018-107909,off-bi-10003476,22.92
ca-2016-112375,tec-ac-10003237,50.88
ca-2016-112375,off-en-10003798,27.312
ca-2016-154795,off-en-10003068,7.92
ca-2016-154795,fur-fu-10002088,14.368
ca-2016-125234,tec-ac-10000158,107.97
ca-2016-125234,off-pa-10000482,113.82
ca-2018-133501,off-pa-10004888,5.184
us-2015-129609,off-ar-10003478,16.28
ca-2018-130309,off-st-10003208,544.38
ca-2018-105410,off-bi-10004970,19.824
ca-2018-105410,tec-ph-10000038,657.504
ca-2018-105410,tec-ac-10001552,99.54
ca-2018-105410,tec-ac-10002926,199.96
ca-2017-120355,fur-ch-10001394,631.782
ca-2017-120355,fur-fu-10004053,60.72
ca-2018-169894,off-bi-10004230,20.724
ca-2018-169894,off-st-10000060,415.872
us-2018-100482,off-st-10001325,16.768
us-2018-100482,tec-ac-10003441,27.12
ca-2018-107748,tec-ph-10003215,95.84
ca-2018-107748,off-pa-10002005,12.96
ca-2018-153654,off-bi-10004465,19.008
ca-2016-155600,off-bi-10000545,1598.058
ca-2016-155600,off-ar-10003752,36.96
ca-2018-162565,off-pa-10001937,10.368
ca-2018-162565,fur-fu-10004306,77.72
ca-2018-162565,fur-ch-10003973,520.464
ca-2017-127642,off-pa-10000474,111.96
us-2018-163195,tec-ph-10003875,29.16
ca-2018-111332,off-ar-10001953,131.94
ca-2018-111332,off-ar-10001374,25.92
ca-2018-111332,off-st-10003816,704.76
ca-2018-111332,off-fa-10003112,7.41
ca-2018-111332,off-ar-10000657,21.5
ca-2018-117044,off-fa-10000936,10.528
ca-2018-117044,off-pa-10003657,20.544
us-2017-165078,off-bi-10001989,104.9
us-2017-165078,off-ar-10002987,39.68
us-2017-165078,off-la-10000414,51.75
us-2018-169320,off-ar-10003602,11.68
us-2018-169320,tec-ac-10002550,159.75
ca-2017-158575,off-ap-10002998,103.968
ca-2015-166954,fur-fu-10003708,303.25
ca-2015-166954,off-ap-10001391,270.72
ca-2015-166954,fur-ch-10003973,1487.04
ca-2016-140830,off-en-10000461,17.48
ca-2016-140830,off-en-10002831,71.88
ca-2016-152891,off-ar-10004648,60.45
ca-2016-152891,fur-ta-10001857,253.176
us-2016-122784,off-bi-10000546,2.88
us-2016-122784,fur-bo-10004690,384.944
us-2016-122784,tec-ph-10001557,153.584
us-2016-122784,fur-bo-10002545,913.43
ca-2017-156811,off-ap-10004249,43.92
ca-2017-156811,off-bi-10001628,25.032
ca-2018-111556,off-pa-10003651,46.76
ca-2018-111556,fur-bo-10003159,183.968
ca-2018-111556,tec-ph-10001459,1259.97
ca-2018-111556,off-ar-10004602,68.97
ca-2017-108868,off-ar-10001953,70.368
ca-2017-108868,tec-ph-10000923,59.96
ca-2015-142965,off-st-10002583,25.984
ca-2015-142965,off-bi-10000977,27.36
ca-2017-148740,tec-ph-10002549,361.376
us-2015-138758,fur-ch-10002880,172.186
us-2015-138758,fur-fu-10003039,69.008
ca-2017-131737,off-en-10003055,199.9
ca-2017-131737,off-ap-10002945,901.95
ca-2017-131737,fur-fu-10004306,971.5
ca-2017-114538,off-ar-10002445,11.328
ca-2015-127936,off-ar-10002445,21.24
ca-2016-164336,tec-ac-10002345,34.8
ca-2016-164336,off-st-10001558,38.976
ca-2017-100041,off-pa-10001622,9.08
ca-2017-100041,off-pa-10000418,314.55
ca-2017-100041,off-bi-10000343,4.91
us-2015-154879,off-la-10004425,5.78
us-2015-154879,off-ar-10001897,107.94
ca-2015-130624,off-pa-10003883,19.65
ca-2015-130624,tec-ph-10003963,617.97
ca-2015-130624,off-ap-10001303,59.7
ca-2018-132339,off-bi-10003925,387.99
ca-2015-153983,tec-ph-10004586,575.92
ca-2015-153983,off-fa-10003112,30.4
ca-2018-112900,off-bi-10002867,478.24
ca-2015-160157,fur-fu-10003773,190.848
ca-2015-139633,off-bi-10002954,5.484
ca-2016-163090,off-su-10002537,40.92
ca-2015-117016,off-ar-10001374,15.552
ca-2018-159464,off-ap-10001492,17.24
ca-2018-159464,fur-bo-10003546,302.94
ca-2018-159464,tec-ph-10002185,34.75
ca-2018-159464,off-bi-10000315,113.94
ca-2018-159464,tec-ph-10002350,55.98
us-2018-103226,off-pa-10002666,27.18
ca-2018-119452,fur-ch-10004495,1805.88
ca-2018-147725,off-ar-10001725,70.95
ca-2017-168893,off-fa-10002280,20.0
ca-2017-168893,off-ar-10001770,7.98
ca-2017-168893,fur-fu-10002885,24.1
ca-2017-168893,off-ar-10003772,8.75
ca-2017-168893,fur-ta-10003392,842.94
ca-2017-163398,off-bi-10000014,2.182
ca-2017-163398,off-ar-10003217,27.384
ca-2017-163398,off-ap-10002403,26.406
ca-2017-162726,off-pa-10001972,10.368
ca-2017-162726,off-pa-10004041,23.68
us-2017-111290,tec-ac-10004975,109.95
us-2017-111290,off-st-10001932,965.85
us-2017-111290,off-ar-10001761,29.2
us-2017-111290,off-pa-10002262,32.4
us-2015-147704,off-en-10004483,78.35
us-2015-147704,off-pa-10003270,31.68
us-2015-147704,off-bi-10001634,29.12
us-2015-147704,off-st-10000675,169.45
ca-2016-121965,fur-fu-10000732,12.56
ca-2016-121965,off-pa-10004355,6.48
ca-2016-121965,off-en-10000056,186.69
ca-2017-147137,fur-fu-10000221,25.4
ca-2017-147137,off-en-10003567,43.96
ca-2017-147137,fur-bo-10001811,1279.165
ca-2017-147137,off-st-10002486,27.92
us-2016-146745,fur-ch-10002372,129.568
us-2016-146745,off-bi-10003274,6.368
ca-2018-115175,off-pa-10001878,244.55
ca-2018-105851,off-su-10002881,1332.496
us-2018-125717,fur-fu-10001979,32.776
us-2018-125717,off-st-10001522,147.184
us-2018-125717,tec-ac-10003657,54.384
us-2018-125717,off-bi-10001718,76.776
us-2018-125717,off-pa-10003022,14.352
us-2018-125717,off-ap-10000891,209.792
ca-2016-163895,off-bi-10004970,3.304
ca-2018-168641,off-ar-10003759,16.38
ca-2018-168641,off-en-10003001,167.96
ca-2018-168641,fur-bo-10000780,321.568
ca-2018-168641,off-pa-10001972,12.96
ca-2018-156895,fur-ch-10003535,128.058
ca-2018-121300,fur-ch-10003774,63.686
ca-2018-121300,tec-ac-10004571,239.976
ca-2018-121300,fur-ta-10004442,344.22
ca-2018-121300,off-pa-10002787,15.552
ca-2018-121300,fur-fu-10004586,21.248
ca-2018-121300,off-pa-10002606,8.448
ca-2018-130211,off-st-10000129,333.09
ca-2018-130211,fur-ta-10003748,248.98
ca-2015-147235,off-pa-10004948,24.9
ca-2017-109365,off-fa-10001561,15.26
ca-2017-109365,off-ap-10002998,43.32
ca-2017-109365,off-bi-10003981,43.584
ca-2017-109365,off-pa-10001725,116.28
ca-2017-109365,off-bi-10002071,9.296
ca-2017-109365,off-pa-10000477,19.44
ca-2017-109365,off-pa-10004359,314.55
ca-2016-162621,off-bi-10000962,16.27
ca-2016-162621,off-su-10003567,69.12
ca-2016-162621,off-bi-10003708,4.47
ca-2018-105921,fur-ta-10001095,418.296
ca-2015-150798,tec-co-10001571,659.988
ca-2015-150798,fur-fu-10000221,8.128
ca-2015-150798,off-pa-10001972,36.288
ca-2015-150798,fur-ch-10000015,909.72
ca-2018-112753,fur-bo-10004015,917.9235
ca-2018-112753,off-pa-10002036,38.88
ca-2018-155075,off-bi-10003650,631.176
ca-2015-103401,off-pa-10003309,12.96
ca-2017-124814,off-pa-10002787,12.96
ca-2017-124814,off-bi-10000174,23.2
ca-2015-116757,off-pa-10002005,25.92
ca-2015-116757,off-fa-10003112,21.312
us-2015-138247,tec-ph-10000213,173.656
us-2015-138247,off-ap-10000828,361.96
us-2015-138247,tec-ac-10004708,62.85
us-2015-138247,tec-ph-10001530,818.376
us-2015-138247,off-st-10002301,20.34
us-2015-138247,fur-fu-10002554,23.99
ca-2018-167003,fur-ta-10001520,171.288
ca-2017-119935,fur-fu-10001085,37.3
ca-2017-119935,off-bi-10001597,81.96
ca-2017-118969,off-bi-10002429,54.792
ca-2017-145240,off-st-10001590,10.784
ca-2017-120873,fur-ch-10000847,290.98
us-2018-111920,off-ar-10003179,36.44
us-2017-128678,off-pa-10000807,21.4
us-2017-128678,off-bi-10002103,48.664
ca-2017-101385,off-ar-10004441,16.56
ca-2018-107167,off-st-10003805,1347.52
ca-2015-109491,tec-ac-10001284,62.31
ca-2015-109491,fur-fu-10000221,20.32
ca-2018-105445,off-fa-10003112,9.432
ca-2015-107454,off-la-10001569,34.86
ca-2015-107454,fur-fu-10004018,89.34
us-2018-105046,tec-ph-10004536,269.98
us-2018-105046,off-pa-10004353,99.9
us-2018-105046,fur-fu-10004848,39.08
ca-2018-152856,tec-ac-10004864,116.832
ca-2017-134691,off-bi-10002393,2.296
ca-2017-118759,fur-ch-10002335,408.006
ca-2017-118759,off-st-10001590,40.44
ca-2015-140403,fur-ch-10002774,122.352
ca-2015-140403,off-en-10001219,15.28
ca-2016-163104,off-pa-10001947,11.96
ca-2018-138464,fur-fu-10003142,15.84
ca-2018-138464,off-bi-10001543,86.376
ca-2018-138464,off-ar-10003560,18.24
ca-2018-138464,off-ar-10004757,13.12
ca-2016-104129,tec-ph-10003800,105.98
ca-2016-104129,fur-ta-10004152,493.92
us-2018-132206,off-bi-10000756,5.936
ca-2018-113474,off-en-10004206,325.86
ca-2016-126557,fur-ch-10004477,383.607
ca-2016-126557,tec-ph-10003505,148.48
ca-2016-126557,tec-ph-10000526,537.544
ca-2016-126557,off-bi-10003314,1.928
ca-2016-126557,off-ar-10003190,6.912
ca-2016-126557,fur-fu-10001861,7.76
ca-2016-126557,tec-ph-10003963,659.168
us-2018-107636,off-la-10003388,5.76
us-2015-165862,fur-ta-10002855,351.216
us-2015-106334,fur-ch-10004886,230.28
us-2015-106334,off-pa-10003657,12.84
ca-2017-101448,off-bi-10004738,56.82
ca-2016-130218,off-fa-10003112,31.56
ca-2016-130218,off-st-10002486,27.92
us-2018-117331,off-bi-10003984,8.559
ca-2015-127383,off-en-10001539,49.568
ca-2015-110219,fur-ch-10001146,127.869
ca-2016-118871,off-en-10003296,271.44
ca-2016-118871,tec-ph-10000193,110.352
ca-2016-118871,fur-fu-10002111,36.4
ca-2018-129490,fur-ch-10003298,419.136
ca-2015-101175,off-st-10004950,100.704
us-2018-149510,off-ap-10002350,45.216
us-2018-149510,off-bi-10004233,28.782
us-2018-149510,off-pa-10001892,24.448
ca-2016-111990,off-bi-10003291,10.476
ca-2015-169460,fur-fu-10004017,76.14
us-2016-152128,off-ar-10002445,21.24
us-2016-152128,off-bi-10001718,127.96
ca-2018-126662,tec-co-10004202,479.984
ca-2017-139395,tec-ph-10002103,657.93
ca-2017-139395,fur-fu-10003724,33.48
ca-2017-139395,off-ar-10003732,13.9
ca-2017-139395,off-st-10000885,26.86
us-2015-121734,off-bi-10004817,9.584
ca-2016-110947,off-bi-10001670,113.1
us-2015-150126,off-pa-10002709,65.78
ca-2016-164427,tec-ac-10004469,239.7
ca-2017-120250,fur-fu-10003424,25.632
ca-2017-121993,off-la-10003720,23.616
us-2017-100405,off-ar-10000390,8.26
us-2018-163790,off-en-10001335,76.58
us-2018-163790,off-ar-10003469,8.8
us-2018-163790,off-bi-10003718,590.352
us-2018-163790,off-fa-10004838,5.58
us-2018-163790,fur-fu-10002508,25.02
us-2018-163790,off-st-10001511,452.55
ca-2017-129868,off-su-10000952,17.76
ca-2017-129868,tec-ph-10002275,302.384
ca-2017-129868,fur-ch-10003535,146.352
ca-2017-129868,off-ap-10004052,7.9
ca-2017-129868,fur-ta-10003473,902.712
ca-2017-129868,off-ar-10001897,53.97
ca-2017-140564,off-ar-10000034,33.92
us-2018-169502,off-su-10004115,21.81
us-2018-169502,off-ap-10001947,91.6
ca-2016-146948,fur-ch-10004853,150.98
ca-2016-146948,off-en-10000483,137.25
ca-2016-146948,off-fa-10001332,11.52
us-2016-113327,off-pa-10003790,18.272
us-2016-113327,off-pa-10003134,153.728
us-2016-113327,off-en-10004459,12.224
us-2016-113327,tec-ac-10003628,167.944
ca-2016-135020,tec-ph-10004093,45.99
ca-2016-135020,off-st-10001490,535.41
ca-2016-135020,off-bi-10000605,6.096
ca-2016-135020,off-pa-10004255,45.36
us-2018-141852,fur-fu-10000023,47.12
ca-2017-109407,off-bi-10000285,31.36
us-2017-165953,off-ar-10000588,47.616
us-2017-165953,off-pa-10002250,23.48
ca-2017-144540,off-ap-10002457,62.79
ca-2017-144540,off-fa-10002763,28.44
ca-2016-159863,tec-ac-10000109,134.376
ca-2016-117800,tec-ph-10002415,589.9
ca-2016-117800,fur-ch-10000785,542.94
ca-2018-145219,tec-co-10001449,2879.952
ca-2018-145219,off-bi-10001670,90.48
ca-2016-161214,off-st-10001328,77.55
ca-2018-147228,off-su-10001225,8.832
ca-2018-147228,off-pa-10000357,177.536
ca-2018-147228,off-st-10000046,258.48
ca-2018-147228,fur-fu-10000023,14.136
ca-2017-101336,off-st-10003455,77.55
ca-2017-101336,off-st-10000876,24.88
ca-2017-101336,off-ar-10003582,140.75
ca-2017-101336,off-st-10004258,36.63
us-2016-126235,fur-fu-10000719,17.14
ca-2018-168396,off-la-10001297,51.75
ca-2018-168396,fur-fu-10000723,123.96
ca-2016-130456,fur-bo-10003893,586.398
ca-2016-130456,off-st-10000736,80.98
ca-2018-116288,off-st-10000736,242.94
ca-2018-168228,off-ar-10003373,123.92
ca-2018-168228,off-ar-10000390,12.39
ca-2018-168228,off-ar-10001725,47.3
ca-2017-102162,tec-co-10001943,1599.92
ca-2017-102162,off-en-10002312,11.09
ca-2018-130141,off-bi-10000831,3.168
ca-2018-130141,fur-ch-10000749,579.136
ca-2016-147501,off-bi-10002003,6.368
ca-2016-147501,tec-ma-10001972,558.4
ca-2017-143910,fur-ch-10000225,145.764
ca-2015-146885,off-pa-10001622,13.62
ca-2017-139556,fur-ch-10004983,434.646
ca-2018-129357,off-pa-10003228,440.19
ca-2018-129357,off-su-10004498,64.4
ca-2018-150987,off-pa-10001878,244.55
ca-2018-150987,off-pa-10002923,195.76
ca-2018-132647,off-pa-10001838,11.76
ca-2018-132647,off-st-10003123,166.45
ca-2018-159107,off-fa-10001332,2.88
ca-2015-160738,off-st-10003442,45.248
ca-2016-112130,off-ar-10001468,59.904
ca-2016-112130,off-ap-10003266,23.696
ca-2016-112130,off-pa-10002230,7.968
ca-2016-112130,off-ap-10003622,18.2
ca-2016-112130,tec-ac-10001542,27.552
ca-2016-112130,fur-ch-10002965,844.116
ca-2016-112130,off-st-10000563,76.752
ca-2017-111409,off-la-10002787,3.0
ca-2017-116232,off-bi-10004022,7.506
ca-2017-116232,off-la-10001158,16.56
ca-2017-116547,fur-fu-10000076,79.92
ca-2017-116547,tec-ac-10002335,69.98
us-2018-133200,off-bi-10002827,11.06
us-2018-133200,fur-bo-10001601,623.4648
us-2018-133200,off-st-10001932,772.68
ca-2017-133550,off-ap-10001005,283.14
ca-2017-133550,tec-ph-10004042,635.96
ca-2017-133550,tec-ph-10001079,118.99
ca-2017-133550,fur-fu-10002918,272.94
ca-2018-139416,fur-fu-10003832,15.008
ca-2015-114510,off-bi-10001617,33.088
ca-2015-114510,off-st-10000736,80.98
ca-2015-114510,tec-ac-10004877,82.8
ca-2015-114510,off-st-10002562,21.36
ca-2015-114510,off-bi-10003007,62.048
ca-2017-169215,off-fa-10000936,29.61
ca-2017-127698,tec-ph-10003811,863.928
ca-2017-159912,fur-ta-10004152,241.92
ca-2017-159912,fur-bo-10002853,163.88
ca-2017-159912,off-bi-10002071,3.486
ca-2017-159912,off-fa-10000053,10.584
ca-2017-101987,tec-ph-10001305,440.91
us-2018-154851,off-bi-10001525,5.715
ca-2015-138681,fur-fu-10001876,51.968
ca-2015-138681,tec-ac-10003628,71.976
ca-2015-138681,fur-ch-10004860,242.352
ca-2015-138681,off-pa-10000357,221.92
ca-2015-138681,off-pa-10003270,8.448
us-2016-138121,off-bi-10000320,29.52
us-2016-138121,fur-ch-10003846,302.94
us-2016-138121,fur-ch-10004875,142.36
us-2016-138121,fur-ch-10003817,546.66
us-2016-138121,fur-fu-10002116,212.13
ca-2018-140298,off-ar-10003481,5.248
ca-2018-140298,off-st-10004180,74.416
ca-2018-140298,off-pa-10003657,6.848
ca-2018-140298,fur-fu-10001967,7.996
ca-2017-166240,off-ap-10002082,8.712
ca-2017-158435,off-su-10000381,65.17
ca-2017-158435,off-la-10002475,14.62
ca-2017-158435,fur-fu-10003975,173.24
ca-2018-138149,off-bi-10003091,895.92
ca-2018-138149,off-st-10002974,130.71
ca-2018-138149,off-ar-10000255,11.68
ca-2018-138149,tec-ac-10001284,62.31
ca-2015-112403,off-bi-10003529,0.852
ca-2015-108273,off-pa-10000029,36.288
ca-2015-108273,fur-fu-10002116,56.568
ca-2018-121643,tec-ph-10002200,344.704
us-2016-122910,tec-ph-10000441,201.584
ca-2018-143126,fur-ta-10002958,521.96
ca-2016-129042,off-ar-10001662,8.22
ca-2016-109736,off-pa-10004101,45.36
ca-2016-142601,off-st-10002756,947.17
ca-2016-142601,off-pa-10000483,61.96
