product_id,product_name,category,sub_category
off-ap-10004487,kensington_4_outlet_masterpiece_compact_power_control_center,Office Supplies,appliances
off-pa-10003543,xerox_1985,Office Supplies,paper
tec-ac-10004353,hypercom_p1300_pinpad,Technology,accessories
off-ar-10001468,"sanford_prismacolor_professional_thick_lead_art_pencils,_36-color_set",Office Supplies,art
off-pa-10002195,xerox_1966,Office Supplies,paper
off-pa-10001745,"wirebound_message_books,_2_7/8""_x_5"",_3_forms_per_page",Office Supplies,paper
off-bi-10004826,jm_magazine_binder,Office Supplies,binders
off-pa-10000289,xerox_213,Office Supplies,paper
off-ap-10003040,fellowes_8_outlet_superior_workstation_surge_protector_w/o_phone/fax/modem_protection,Office Supplies,appliances
off-pa-10000350,"message_book,_standard_line_""while_you_were_out"",_5_1/2""_x_4"",_200_sets/book",Office Supplies,paper
off-bi-10001759,"acco_pressboard_covers_with_storage_hooks,_14_7/8""_x_11"",_dark_blue",Office Supplies,binders
off-st-10001496,standard_rollaway_file_with_lock,Office Supplies,storage
off-bi-10002931,"avery_trapezoid_extra_heavy_duty_4""_binders",Office Supplies,binders
fur-ta-10002356,bevis_boat-shaped_conference_table,Furniture,tables
fur-fu-10003601,"deflect-o_rollamat_studded,_beveled_mat_for_medium_pile_carpeting",Furniture,furnishings
fur-ta-10004154,"riverside_furniture_oval_coffee_table,_oval_end_table,_end_table_with_drawer",Furniture,tables
off-pa-10000788,xerox_210,Office Supplies,paper
off-bi-10004465,avery_durable_slant_ring_binders,Office Supplies,binders
off-pa-10002333,"universal_ultra_bright_white_copier/laser_paper,_8_1/2""_x_11"",_ream",Office Supplies,paper
fur-fu-10004188,luxo_professional_combination_clamp-on_lamps,Furniture,furnishings
off-bi-10000145,zipper_ring_binder_pockets,Office Supplies,binders
off-la-10001613,avery_file_folder_labels,Office Supplies,labels
off-la-10004055,color-coded_legal_exhibit_labels,Office Supplies,labels
off-pa-10004621,xerox_212,Office Supplies,paper
off-pa-10001281,computer_printout_paper_with_letter-trim_fine_perforations,Office Supplies,paper
off-st-10001097,office_impressions_heavy_duty_welded_shelving_&_multimedia_storage_drawers,Office Supplies,storage
fur-fu-10001095,dax_black_cherry_wood-tone_poster_frame,Furniture,furnishings
off-bi-10002012,wilson_jones_easy_flow_ii_sheet_lifters,Office Supplies,binders
off-pa-10004156,xerox_188,Office Supplies,paper
off-ar-10000034,"bic_brite_liner_grip_highlighters,_assorted,_5/pack",Office Supplies,art
tec-ph-10000560,samsung_galaxy_s_iii_-_16gb_-_pebble_blue_(t-mobile),Technology,phones
off-en-10000461,"#10-_4_1/8""_x_9_1/2""_recycled_envelopes",Office Supplies,envelopes
tec-ma-10003066,wasp_ccd_handheld_bar_code_reader,Technology,machines
off-bi-10004022,acco_suede_grain_vinyl_round_ring_binder,Office Supplies,binders
off-ar-10001988,bulldog_table_or_wall-mount_pencil_sharpener,Office Supplies,art
off-pa-10003625,xerox_1979,Office Supplies,paper
off-bi-10003925,fellowes_pb300_plastic_comb_binding_machine,Office Supplies,binders
off-en-10003862,laser_&_ink_jet_business_envelopes,Office Supplies,envelopes
off-st-10004258,portable_personal_file_box,Office Supplies,storage
fur-fu-10002885,magna_visual_magnetic_picture_hangers,Furniture,furnishings
tec-ac-10003033,plantronics_cs510_-_over-the-head_monaural_wireless_headset_system,Technology,accessories
off-st-10000046,fellowes_super_stor/drawer_files,Office Supplies,storage
off-bi-10002049,unikeep_view_case_binders,Office Supplies,binders
fur-fu-10001602,"eldon_delta_triangular_chair_mat,_52""_x_58"",_clear",Furniture,furnishings
off-st-10003722,project_tote_personal_file,Office Supplies,storage
tec-ac-10003198,enermax_acrylux_wireless_keyboard,Technology,accessories
fur-fu-10002191,g.e._halogen_desk_lamp_bulbs,Furniture,furnishings
tec-ph-10004188,otterbox_commuter_series_case_-_samsung_galaxy_s4,Technology,phones
off-st-10001526,iceberg_mobile_mega_data/printer_cart,Office Supplies,storage
off-ar-10003631,staples_in_misc._colors,Office Supplies,art
fur-ch-10000309,global_comet_stacking_arm_chair,Furniture,chairs
tec-ma-10004212,cisco_spa525g2_5-line_ip_phone,Technology,machines
off-en-10003072,peel_&_seel_envelopes,Office Supplies,envelopes
off-bi-10000320,gbc_plastic_binding_combs,Office Supplies,binders
off-pa-10001166,xerox_2,Office Supplies,paper
off-pa-10003656,xerox_1935,Office Supplies,paper
tec-ph-10000148,cyber_acoustics_ac-202b_speech_recognition_stereo_headset,Technology,phones
tec-ph-10003885,cisco_spa508g,Technology,phones
off-la-10001175,avery_514,Office Supplies,labels
off-pa-10000955,southworth_25%_cotton_granite_paper_&_envelopes,Office Supplies,paper
fur-fu-10003975,eldon_advantage_chair_mats_for_low_to_medium_pile_carpets,Furniture,furnishings
off-bi-10003707,aluminum_screw_posts,Office Supplies,binders
off-ar-10000203,newell_336,Office Supplies,art
tec-ac-10004761,maxell_4.7gb_dvd+rw_3/pack,Technology,accessories
fur-bo-10001811,"atlantic_metals_mobile_5-shelf_bookcases,_custom_colors",Furniture,bookcases
off-ar-10001130,"quartet_alpha_white_chalk,_12/pack",Office Supplies,art
off-ap-10000055,belkin_f9s820v06_8_outlet_surge,Office Supplies,appliances
fur-ch-10002304,"global_stack_chair_without_arms,_black",Furniture,chairs
fur-fu-10000293,eldon_antistatic_chair_mats_for_low_to_medium_pile_carpets,Furniture,furnishings
off-pa-10001307,"important_message_pads,_50_4-1/4_x_5-1/2_forms_per_pad",Office Supplies,paper
fur-fu-10004460,"howard_miller_12""_round_wall_clock",Furniture,furnishings
off-ar-10000716,dixon_ticonderoga_erasable_checking_pencils,Office Supplies,art
fur-fu-10004622,eldon_advantage_foldable_chair_mats_for_low_pile_carpets,Furniture,furnishings
off-bi-10003529,avery_round_ring_poly_binders,Office Supplies,binders
off-bi-10001097,avery_hole_reinforcements,Office Supplies,binders
off-bi-10001597,"wilson_jones_ledger-size,_piano-hinge_binder,_2"",_blue",Office Supplies,binders
off-fa-10001754,stockwell_gold_paper_clips,Office Supplies,fasteners
off-fa-10004838,"super_bands,_12/pack",Office Supplies,fasteners
tec-ph-10002115,plantronics_81402,Technology,phones
off-fa-10003059,assorted_color_push_pins,Office Supplies,fasteners
off-bi-10004330,"gbc_velobind_prepunched_cover_sets,_regency_series",Office Supplies,binders
off-bi-10003669,3m_organizer_strips,Office Supplies,binders
off-bi-10003727,avery_durable_slant_ring_binders_with_label_holder,Office Supplies,binders
tec-ac-10003447,micropad_numeric_keypads,Technology,accessories
off-ar-10000255,newell_328,Office Supplies,art
off-ap-10002191,belkin_8_outlet_surgemaster_ii_gold_surge_protector,Office Supplies,appliances
fur-ch-10002880,"global_high-back_leather_tilter,_burgundy",Furniture,chairs
tec-ma-10003979,ativa_v4110mdd_micro-cut_shredder,Technology,machines
off-pa-10000029,xerox_224,Office Supplies,paper
off-la-10000452,avery_488,Office Supplies,labels
tec-ph-10001819,innergie_mmini_combo_duo_usb_travel_charging_kit,Technology,phones
off-ar-10002952,stanley_contemporary_battery_pencil_sharpeners,Office Supplies,art
tec-ph-10000576,at&t_1080_corded_phone,Technology,phones
off-pa-10000605,xerox_1950,Office Supplies,paper
off-st-10004340,"fellowes_mobile_file_cart,_black",Office Supplies,storage
off-bi-10004001,gbc_recycled_velobinder_covers,Office Supplies,binders
fur-ta-10004147,hon_4060_series_tables,Furniture,tables
off-ar-10001545,newell_326,Office Supplies,art
tec-ac-10001013,logitech_clearchat_comfort/usb_headset_h390,Technology,accessories
off-ar-10002255,newell_346,Office Supplies,art
off-pa-10001892,"rediform_wirebound_""phone_memo""_message_book,_11_x_5-3/4",Office Supplies,paper
off-bi-10003676,"gbc_standard_recycled_report_covers,_clear_plastic_sheets",Office Supplies,binders
off-en-10003798,"recycled_interoffice_envelopes_with_re-use-a-seal_closure,_10_x_13",Office Supplies,envelopes
tec-ph-10003589,invisibleshield_by_zagg_smudge-free_screen_protector,Technology,phones
off-pa-10004735,xerox_1905,Office Supplies,paper
fur-bo-10002206,"bush_saratoga_collection_5-shelf_bookcase,_hanover_cherry,_*special_order",Furniture,bookcases
off-pa-10000141,"ampad_evidence_wirebond_steno_books,_6""_x_9""",Office Supplies,paper
tec-ph-10001061,apple_iphone_5c,Technology,phones
off-ar-10002375,newell_351,Office Supplies,art
fur-ta-10001039,ki_adjustable-height_table,Furniture,tables
off-pa-10000100,xerox_1945,Office Supplies,paper
off-la-10000973,avery_502,Office Supplies,labels
off-st-10001476,steel_personal_filing/posting_tote,Office Supplies,storage
off-en-10002831,"tyvek_top-opening_peel_&_seel_envelopes,_gray",Office Supplies,envelopes
off-pa-10001763,xerox_1896,Office Supplies,paper
off-bi-10002072,cardinal_slant-d_ring_binders,Office Supplies,binders
off-fa-10001561,stockwell_push_pins,Office Supplies,fasteners
tec-ma-10004241,star_micronics_tsp800_tsp847iiu_receipt_printer,Technology,machines
off-ap-10003849,hoover_shoulder_vac_commercial_portable_vacuum,Office Supplies,appliances
off-bi-10003350,acco_expandable_hanging_binders,Office Supplies,binders
tec-ph-10000307,shocksock_galaxy_s4_armband,Technology,phones
tec-co-10004202,brother_dcp1000_digital_3_in_1_multifunction_machine,Technology,copiers
fur-fu-10001852,"eldon_regeneration_recycled_desk_accessories,_smoke",Furniture,furnishings
off-ar-10003759,"crayola_anti_dust_chalk,_12/pack",Office Supplies,art
off-st-10004337,"safco_commercial_wire_shelving,_72h",Office Supplies,storage
fur-ta-10001932,"chromcraft_48""_x_96""_racetrack_double_pedestal_table",Furniture,tables
fur-ch-10002126,hon_deluxe_fabric_upholstered_stacking_chairs,Furniture,chairs
tec-ph-10004700,powergen_dual_usb_car_charger,Technology,phones
off-bi-10003429,"cardinal_holdit!_binder_insert_strips,extra_strips",Office Supplies,binders
fur-fu-10004952,"c-line_cubicle_keepers_polyproplyene_holder_w/velcro_back,_8-1/2x11,_25/bx",Furniture,furnishings
off-pa-10003172,xerox_1996,Office Supplies,paper
off-st-10002352,iris_project_case,Office Supplies,storage
off-pa-10002259,"geographics_note_cards,_blank,_white,_8_1/2""_x_11""",Office Supplies,paper
off-bi-10002976,accohide_binder_by_acco,Office Supplies,binders
off-bi-10003694,"avery_3_1/2""_diskette_storage_pages,_10/pack",Office Supplies,binders
off-la-10004425,staple-on_labels,Office Supplies,labels
fur-ch-10001270,harbour_creations_steel_folding_chair,Furniture,chairs
tec-ph-10004539,wireless_extenders_zboost_yx545_soho_signal_booster,Technology,phones
off-ar-10001919,"oic_#2_pencils,_medium_soft",Office Supplies,art
tec-ph-10003655,sannysis_cute_owl_design_soft_skin_case_cover_for_samsung_galaxy_s4,Technology,phones
off-bi-10004656,peel_&_stick_add-on_corner_pockets,Office Supplies,binders
off-st-10002344,"carina_42""hx23_3/4""w_media_storage_unit",Office Supplies,storage
tec-ph-10004447,toshiba_ipt2010-sd_ip_telephone,Technology,phones
fur-ch-10003973,gueststacker_chair_with_chrome_finish_legs,Furniture,chairs
off-pa-10000682,xerox_1924,Office Supplies,paper
fur-fu-10002268,ultra_door_push_plate,Furniture,furnishings
tec-ac-10001990,kensington_orbit_wireless_mobile_trackball_for_pc_and_mac,Technology,accessories
fur-ch-10004540,global_chrome_stack_chair,Furniture,chairs
off-st-10002292,"sauder_facets_collection_locker/file_cabinet,_sky_alder_finish",Office Supplies,storage
off-ar-10004999,newell_315,Office Supplies,art
off-bi-10001031,pressboard_data_binders_by_wilson_jones,Office Supplies,binders
off-bi-10002432,wilson_jones_standard_d-ring_binders,Office Supplies,binders
fur-fu-10001867,"eldon_expressions_punched_metal_&_wood_desk_accessories,_pewter_&_cherry",Furniture,furnishings
tec-ph-10002200,aastra_6757i_ct_wireless_voip_phone,Technology,phones
tec-ph-10000439,ge_dsl_phone_line_filter,Technology,phones
off-st-10001418,carina_media_storage_towers_in_natural_&_black,Office Supplies,storage
off-st-10000676,fellowes_econo/stor_drawers,Office Supplies,storage
off-ar-10001022,sanford_liquid_accent_tank-style_highlighters,Office Supplies,art
off-en-10003055,"blue_string-tie_&_button_interoffice_envelopes,_10_x_13",Office Supplies,envelopes
tec-co-10001046,canon_imageclass_d680_copier_/_fax,Technology,copiers
fur-fu-10000076,24-hour_round_wall_clock,Furniture,furnishings
fur-fu-10003268,eldon_radial_chair_mat_for_low_to_medium_pile_carpets,Furniture,furnishings
fur-fu-10003691,"eldon_image_series_desk_accessories,_ebony",Furniture,furnishings
off-ar-10003903,sanford_52201_apsco_electric_pencil_sharpener,Office Supplies,art
tec-ph-10003442,samsung_replacement_eh64avfwe_premium_headset,Technology,phones
off-bi-10004519,gbc_docubind_p100_manual_binding_machine,Office Supplies,binders
off-en-10004955,fashion_color_clasp_envelopes,Office Supplies,envelopes
fur-ta-10004619,hon_non-folding_utility_tables,Furniture,tables
fur-bo-10004467,bestar_classic_bookcase,Furniture,bookcases
fur-ch-10001708,office_star_-_contemporary_swivel_chair_with_padded_adjustable_arms_and_flex_back,Furniture,chairs
off-ar-10000462,sanford_pocket_accent_highlighters,Office Supplies,art
tec-ph-10004165,mitel_mivoice_5330e_ip_phone,Technology,phones
fur-fu-10003724,westinghouse_clip-on_gooseneck_lamps,Furniture,furnishings
fur-fu-10003535,howard_miller_distant_time_traveler_alarm_clock,Furniture,furnishings
off-st-10003716,tennsco_double-tier_lockers,Office Supplies,storage
tec-ph-10004586,wilson_signalboost_841262_db_pro_amplifier_kit,Technology,phones
off-bi-10004236,"xtralife_clearvue_slant-d_ring_binder,_white,_3""",Office Supplies,binders
off-ar-10000422,pencil_and_crayon_sharpener,Office Supplies,art
off-pa-10002870,"ampad_phone_message_book,_recycled,_400_message_capacity,_5_¾”_x_11”",Office Supplies,paper
off-st-10000563,fellowes_bankers_box_stor/drawer_steel_plus,Office Supplies,storage
off-bi-10002854,"performers_binder/pad_holder,_black",Office Supplies,binders
fur-ch-10001973,office_star_flex_back_scooter_chair_with_white_frame,Furniture,chairs
tec-ac-10000580,logitech_g13_programmable_gameboard_with_lcd_display,Technology,accessories
off-ar-10004022,panasonic_kp-380bk_classic_electric_pencil_sharpener,Office Supplies,art
tec-ac-10004209,memorex_froggy_flash_drive_4_gb,Technology,accessories
tec-ac-10000023,"maxell_74_minute_cd-r_spindle,_50/pack",Technology,accessories
tec-ph-10003505,geemarc_amplipower60,Technology,phones
off-la-10000121,avery_48,Office Supplies,labels
off-bi-10002026,avery_arch_ring_binders,Office Supplies,binders
off-pa-10000994,xerox_1915,Office Supplies,paper
off-bi-10002813,avery_reinforcements_for_hole-punch_pages,Office Supplies,binders
off-ar-10004817,colorific_watercolor_pencils,Office Supplies,art
off-ar-10001860,bic_liqua_brite_liner,Office Supplies,art
off-bi-10004970,"accohide_3-ring_binder,_blue,_1""",Office Supplies,binders
off-pa-10002968,xerox_1973,Office Supplies,paper
fur-bo-10003433,sauder_cornerstone_collection_library,Furniture,bookcases
fur-fu-10002554,"westinghouse_floor_lamp_with_metal_mesh_shade,_black",Furniture,furnishings
tec-ph-10003437,blue_parrot_b250xt_professional_grade_wireless_bluetooth_headset_with,Technology,phones
off-ap-10003971,belkin_6_outlet_metallic_surge_strip,Office Supplies,appliances
fur-ch-10003846,hon_valutask_swivel_chairs,Furniture,chairs
off-la-10001404,avery_517,Office Supplies,labels
off-la-10001474,avery_477,Office Supplies,labels
off-pa-10003072,"eureka_recycled_copy_paper_8_1/2""_x_11"",_ream",Office Supplies,paper
fur-fu-10004960,"seth_thomas_12""_clock_w/_goldtone_case",Furniture,furnishings
tec-ac-10003116,memorex_froggy_flash_drive_8_gb,Technology,accessories
off-ap-10004859,acco_6_outlet_guardian_premium_surge_suppressor,Office Supplies,appliances
off-pa-10002659,avoid_verbal_orders_carbonless_minifold_book,Office Supplies,paper
off-bi-10004139,fellowes_presentation_covers_for_comb_binding_machines,Office Supplies,binders
off-ar-10002818,panasonic_kp-310_heavy-duty_electric_pencil_sharpener,Office Supplies,art
off-ap-10001303,"holmes_cool_mist_humidifier_for_the_whole_house_with_8-gallon_output_per_day,_extended_life_filter",Office Supplies,appliances
off-st-10002574,"safco_commercial_wire_shelving,_black",Office Supplies,storage
fur-fu-10004018,tensor_computer_mounted_lamp,Furniture,furnishings
tec-ph-10002549,polycom_soundpoint_ip_450_voip_phone,Technology,phones
off-pa-10004911,"rediform_s.o.s._1-up_phone_message_bk,_4-1/4x3-1/16_bk,_1_form/pg,_40_messages/bk,_3/pk",Office Supplies,paper
tec-ma-10002178,cisco_cp-7937g_unified_ip_conference_station_phone,Technology,machines
off-ar-10000411,boston_16701_slimline_battery_pencil_sharpener,Office Supplies,art
off-la-10000262,avery_494,Office Supplies,labels
off-pa-10000466,"memo_book,_100_message_capacity,_5_3/8”_x_11”",Office Supplies,paper
off-ar-10003829,newell_35,Office Supplies,art
off-bi-10001758,wilson_jones_14_line_acrylic_coated_pressboard_data_binders,Office Supplies,binders
off-bi-10000136,avery_non-stick_heavy_duty_view_round_locking_ring_binders,Office Supplies,binders
off-st-10000649,hanging_personal_folder_file,Office Supplies,storage
off-pa-10003641,xerox_1909,Office Supplies,paper
fur-ch-10002961,"leather_task_chair,_black",Furniture,chairs
off-pa-10004041,"it's_hot_message_books_with_stickers,_2_3/4""_x_5""",Office Supplies,paper
tec-ph-10001336,digium_d40_voip_phone,Technology,phones
tec-ma-10003183,dymo_cardscan_personal_v9_business_card_scanner,Technology,machines
tec-ac-10001314,case_logic_2.4ghz_wireless_keyboard,Technology,accessories
tec-ac-10004510,logitech_desktop_mk120_mouse_and_keyboard_combo,Technology,accessories
off-bi-10000042,"pressboard_data_binder,_crimson,_12""_x_8_1/2""",Office Supplies,binders
fur-ta-10003008,"lesro_round_back_collection_coffee_table,_end_table",Furniture,tables
off-ap-10003590,hoover_windtunnel_plus_canister_vacuum,Office Supplies,appliances
off-pa-10000806,xerox_1934,Office Supplies,paper
off-ar-10000896,newell_329,Office Supplies,art
tec-ph-10002310,plantronics_calisto_p620-m_usb_wireless_speakerphone_system,Technology,phones
off-st-10002289,"safco_wire_cube_shelving_system,_for_use_as_4_or_5_14""_cubes,_black",Office Supplies,storage
off-pa-10001289,white_computer_printout_paper_by_universal,Office Supplies,paper
off-fa-10000053,revere_boxed_rubber_bands_by_revere,Office Supplies,fasteners
off-en-10003001,ames_color-file_green_diamond_border_x-ray_mailers,Office Supplies,envelopes
fur-ta-10002958,"bevis_oval_conference_table,_walnut",Furniture,tables
fur-ta-10001676,hon_61000_series_interactive_training_tables,Furniture,tables
off-bi-10000822,"acco_presstex_data_binder_with_storage_hooks,_light_blue,_9_1/2""_x_11""",Office Supplies,binders
off-pa-10004888,xerox_217,Office Supplies,paper
fur-ta-10002622,"bush_andora_conference_table,_maple/graphite_gray_finish",Furniture,tables
off-pa-10000418,xerox_189,Office Supplies,paper
off-ar-10002240,panasonic_kp-150_electric_pencil_sharpener,Office Supplies,art
off-bi-10002867,gbc_recycled_regency_composition_covers,Office Supplies,binders
fur-fu-10003976,"dax_executive_solid_wood_document_frame,_desktop_or_hang,_mahogany,_5_x_7",Furniture,furnishings
tec-ph-10002922,shoretel_shorephone_ip_230_voip_phone,Technology,phones
off-pa-10000501,petty_cash_envelope,Office Supplies,paper
off-ap-10004980,3m_replacement_filter_for_office_air_cleaner_for_20'_x_33'_room,Office Supplies,appliances
tec-ph-10001750,samsung_rugby_iii,Technology,phones
off-bi-10003708,"acco_four_pocket_poly_ring_binder_with_label_holder,_smoke,_1""",Office Supplies,binders
off-bi-10001191,canvas_sectional_post_binders,Office Supplies,binders
off-pa-10003673,strathmore_photo_mount_cards,Office Supplies,paper
off-pa-10001639,xerox_203,Office Supplies,paper
tec-ac-10004975,plantronics_audio_995_wireless_stereo_headset,Technology,accessories
off-pa-10001712,xerox_1948,Office Supplies,paper
fur-ch-10004289,global_super_steno_chair,Furniture,chairs
tec-ph-10002564,otterbox_defender_series_case_-_samsung_galaxy_s4,Technology,phones
off-bi-10004876,wilson_jones_suede_grain_vinyl_binders,Office Supplies,binders
tec-ph-10004348,otterbox_defender_series_case_-_iphone_5c,Technology,phones
off-bi-10004352,wilson_jones_dubllock_d-ring_binders,Office Supplies,binders
off-bi-10000666,surelock_post_binders,Office Supplies,binders
tec-ma-10000010,hewlett-packard_deskjet_3050a_all-in-one_color_inkjet_printer,Technology,machines
off-bi-10000977,ibico_plastic_spiral_binding_combs,Office Supplies,binders
fur-ta-10002530,"iceberg_officeworks_42""_round_tables",Furniture,tables
fur-fu-10001473,dax_wood_document_frame,Furniture,furnishings
off-bi-10001765,wilson_jones_heavy-duty_casebound_ring_binders_with_metal_hinges,Office Supplies,binders
fur-ch-10000847,global_executive_mid-back_manager's_chair,Furniture,chairs
off-pa-10001293,xerox_1946,Office Supplies,paper
off-ar-10000634,newell_320,Office Supplies,art
fur-fu-10004270,"eldon_image_series_desk_accessories,_burgundy",Furniture,furnishings
off-ar-10003770,newell_340,Office Supplies,art
off-la-10003121,avery_506,Office Supplies,labels
off-pa-10002262,xerox_192,Office Supplies,paper
off-pa-10002464,hp_office_recycled_paper_(20lb._and_87_bright),Office Supplies,paper
off-st-10002214,x-rack_file_for_hanging_folders,Office Supplies,storage
off-pa-10000130,xerox_199,Office Supplies,paper
tec-ac-10000865,wd_my_passport_ultra_500gb_portable_external_hard_drive,Technology,accessories
tec-ph-10003580,cisco_ip_phone_7961g-ge_voip_phone,Technology,phones
tec-ac-10001109,logitech_trackman_marble_mouse,Technology,accessories
off-pa-10001838,"adams_telephone_message_book_w/dividers/space_for_phone_numbers,_5_1/4""x8_1/2"",_300/messages",Office Supplies,paper
off-st-10004950,acco_perma_3000_stacking_storage_drawers,Office Supplies,storage
off-pa-10003823,xerox_197,Office Supplies,paper
tec-ph-10001300,"ikross_bluetooth_portable_keyboard_+_cell_phone_stand_holder_+_brush_for_apple_iphone_5s_5c_5,_4s_4",Technology,phones
fur-ta-10003715,hon_2111_invitation_series_corner_table,Furniture,tables
tec-ma-10004458,lexmark_x_9575_professional_all-in-one_color_printer,Technology,machines
off-bi-10004965,ibico_covers_for_plastic_or_wire_binding_elements,Office Supplies,binders
off-ar-10001419,newell_325,Office Supplies,art
off-pa-10002586,xerox_1970,Office Supplies,paper
off-ar-10002221,12_colored_short_pencils,Office Supplies,art
fur-fu-10002456,"master_caster_door_stop,_large_neon_orange",Furniture,furnishings
off-fa-10004968,rubber_band_ball,Office Supplies,fasteners
off-pa-10001274,loose_memo_sheets,Office Supplies,paper
off-pa-10001125,xerox_1988,Office Supplies,paper
off-st-10000344,"neat_ideas_personal_hanging_folder_files,_black",Office Supplies,storage
off-st-10003324,belkin_omniview_se_rackmount_kit,Office Supplies,storage
off-st-10000419,"rogers_jumbo_file,_granite",Office Supplies,storage
off-ap-10001626,"commercial_windtunnel_clean_air_upright_vacuum,_replacement_belts,_filtration_bags",Office Supplies,appliances
off-st-10001291,"tenex_personal_self-stacking_standard_file_box,_black/gray",Office Supplies,storage
off-ap-10004868,hoover_commercial_soft_guard_upright_vacuum_and_disposable_filtration_bags,Office Supplies,appliances
off-la-10002195,avery_481,Office Supplies,labels
off-ar-10001315,newell_310,Office Supplies,art
off-ar-10001955,newell_319,Office Supplies,art
off-la-10001641,avery_518,Office Supplies,labels
off-st-10001370,sensible_storage_wiretech_storage_systems,Office Supplies,storage
tec-ac-10003038,kingston_digital_datatraveler_16gb_usb_2.0,Technology,accessories
off-bi-10000088,gbc_imprintable_covers,Office Supplies,binders
off-ar-10003504,newell_347,Office Supplies,art
off-en-10003160,pastel_pink_envelopes,Office Supplies,envelopes
tec-ac-10003280,belkin_f8e887_usb_wired_ergonomic_keyboard,Technology,accessories
tec-ph-10000169,arkon_windshield_dashboard_air_vent_car_mount_holder,Technology,phones
off-pa-10001526,xerox_1949,Office Supplies,paper
off-ap-10004336,"conquest_14_commercial_heavy-duty_upright_vacuum,_collection_system,_accessory_kit",Office Supplies,appliances
off-pa-10001357,xerox_1886,Office Supplies,paper
off-fa-10000992,"acco_clips_to_go_binder_clips,_24_clips_in_two_sizes",Office Supplies,fasteners
off-ar-10001221,"dixon_ticonderoga_erasable_colored_pencil_set,_12-color",Office Supplies,art
tec-ph-10004830,pyle_prt45_retro_home_telephone,Technology,phones
off-pa-10004519,spiral_phone_message_books_with_labels_by_adams,Office Supplies,paper
fur-bo-10000362,sauder_inglewood_library_bookcases,Furniture,bookcases
off-pa-10000308,xerox_1901,Office Supplies,paper
off-su-10001165,acme_elite_stainless_steel_scissors,Office Supplies,supplies
fur-fu-10001488,"tenex_46""_x_60""_computer_anti-static_chairmat,_rectangular_shaped",Furniture,furnishings
off-ar-10003251,prang_drawing_pencil_set,Office Supplies,art
off-ar-10001044,"boston_ranger_#55_pencil_sharpener,_black",Office Supplies,art
off-ar-10000823,newell_307,Office Supplies,art
off-ar-10004456,panasonic_kp-4abk_battery-operated_pencil_sharpener,Office Supplies,art
off-bi-10000591,avery_binder_labels,Office Supplies,binders
tec-ph-10000441,vtech_ds6151,Technology,phones
tec-ac-10004855,v7_usb_numeric_keypad,Technology,accessories
off-ar-10001915,peel-off_china_markers,Office Supplies,art
off-st-10000352,acco_perma_2700_stacking_storage_drawers,Office Supplies,storage
off-pa-10000575,"wirebound_message_books,_four_2_3/4_x_5_white_forms_per_page",Office Supplies,paper
fur-fu-10002937,"ge_48""_fluorescent_tube,_cool_white_energy_saver,_34_watts,_30/box",Furniture,furnishings
tec-ac-10003063,micro_innovations_usb_rf_wireless_keyboard_with_mouse,Technology,accessories
fur-fu-10004415,"stacking_tray,_side-loading,_legal,_smoke",Furniture,furnishings
off-st-10002011,smead_adjustable_mobile_file_trolley_with_lockable_top,Office Supplies,storage
tec-ph-10000038,jawbone_mini_jambox_wireless_bluetooth_speaker,Technology,phones
off-pa-10002689,weyerhaeuser_first_choice_laser/copy_paper_(20lb._and_88_bright),Office Supplies,paper
tec-co-10001766,canon_pc940_copier,Technology,copiers
off-pa-10004359,multicolor_computer_printout_paper,Office Supplies,paper
off-fa-10001135,"brites_rubber_bands,_1_1/2_oz._box",Office Supplies,fasteners
off-bi-10004224,catalog_binders_with_expanding_posts,Office Supplies,binders
tec-ph-10003357,grandstream_gxp2100_mainstream_business_phone,Technology,phones
off-pa-10004475,xerox_1940,Office Supplies,paper
off-pa-10003001,xerox_1986,Office Supplies,paper
off-fa-10000611,binder_clips_by_oic,Office Supplies,fasteners
off-bi-10001116,"wilson_jones_1""_hanging_dubllock_ring_binders",Office Supplies,binders
tec-ph-10004922,rca_visys_integrated_pbx_8-line_router,Technology,phones
off-bi-10002353,gbc_velobind_cover_sets,Office Supplies,binders
off-fa-10002676,colored_push_pins,Office Supplies,fasteners
tec-ac-10003023,logitech_g105_gaming_keyboard,Technology,accessories
off-pa-10000167,xerox_1925,Office Supplies,paper
tec-ph-10002185,qvs_usb_car_charger_2-port_2.1amp_for_ipod/iphone/ipad/ipad_2/ipad_3,Technology,phones
fur-fu-10000758,dax_natural_wood-tone_poster_frame,Furniture,furnishings
tec-ma-10004679,startech.com_10/100_vdsl2_ethernet_extender_kit,Technology,machines
off-ap-10002495,"acco_smartsocket_table_surge_protector,_6_color-coded_adapter_outlets",Office Supplies,appliances
off-bi-10002414,gbc_proclick_spines_for_32-hole_punch,Office Supplies,binders
tec-ac-10003133,memorex_mini_travel_drive_4_gb_usb_2.0_flash_drive,Technology,accessories
tec-ac-10002006,memorex_micro_travel_drive_16_gb,Technology,accessories
off-la-10002381,avery_497,Office Supplies,labels
off-la-10003077,avery_500,Office Supplies,labels
off-pa-10003424,"""while_you_were_out""_message_book,_one_form_per_page",Office Supplies,paper
off-pa-10004405,rediform_voice_mail_log_books,Office Supplies,paper
fur-bo-10003965,o'sullivan_manor_hill_2-door_library_in_brianna_oak,Furniture,bookcases
fur-fu-10002088,nu-dell_float_frame_11_x_14_1/2,Furniture,furnishings
