Order ID,Customer ID,Product_ID,Store_Branch_ID,Sales,Ship_Mode_ID,Order_Date,Ship_Date
CA-2017-154235,RD-19900,FUR-FU-10004006-4,464,127.95,2,2017-09-24,2017-09-28
CA-2018-129910,ME-17320,OFF-ST-10003282-3,113,59.76,2,2018-03-30,2018-04-03
CA-2018-133095,EH-14005,OFF-BI-10002353-3,238,108.08,4,2018-06-04,2018-06-04
CA-2018-133095,EH-14005,OFF-BI-10004141-3,238,9.54,4,2018-06-04,2018-06-04
CA-2016-130554,FM-14290,OFF-AR-10001954-4,12,11.736,3,2016-04-07,2016-04-09
CA-2015-152443,FG-14260,OFF-BI-10001071-5,129,447.86,2,2015-05-21,2015-05-26
CA-2015-152443,FG-14260,OFF-PA-10003022-5,129,17.94,2,2015-05-21,2015-05-26
CA-2015-152443,FG-14260,OFF-AP-10001293-4,129,245.88,2,2015-05-21,2015-05-26
CA-2017-133319,MV-17485,OFF-PA-10001815-3,165,192.16,2,2017-09-05,2017-09-11
CA-2017-133935,JW-15220,FUR-CH-10001215-7,189,801.568,2,2017-09-18,2017-09-22
CA-2017-133935,JW-15220,OFF-PA-10000100-6,189,368.91,2,2017-09-18,2017-09-22
CA-2017-133935,JW-15220,FUR-CH-10002880-9,189,885.528,2,2017-09-18,2017-09-22
CA-2017-136301,EH-13765,FUR-FU-10004712-2,10,28.28,1,2017-03-13,2017-03-15
CA-2017-136301,EH-13765,OFF-SU-10000151-3,10,4912.59,1,2017-03-13,2017-03-15
US-2015-109456,LS-17245,OFF-BI-10000136-3,95,14.352,4,2015-10-16,2015-10-17
US-2015-109456,LS-17245,TEC-AC-10003610-5,95,179.97,4,2015-10-16,2015-10-17
CA-2018-151596,BP-11050,OFF-ST-10001837-4,482,42.76,3,2018-10-08,2018-10-11
CA-2016-147879,CC-12220,OFF-PA-10001952,554,45.68,2,2016-05-07,2016-05-12
CA-2017-166625,JM-15580,OFF-BI-10002414-4,309,25.06,3,2017-04-14,2017-04-17
CA-2017-146157,RD-19720,OFF-PA-10001790-4,27,38.432,2,2017-11-21,2017-11-26
CA-2017-146157,RD-19720,OFF-ST-10001590-7,27,21.568,2,2017-11-21,2017-11-26
CA-2017-146157,RD-19720,TEC-AC-10003657-4,27,81.576,2,2017-11-21,2017-11-26
CA-2018-159954,SS-20410,OFF-BI-10004876-2,149,2.78,2,2018-09-10,2018-09-14
CA-2018-100825,KD-16495,OFF-ST-10003123-4,2,99.87,2,2018-09-09,2018-09-14
CA-2015-168305,PL-18925,OFF-LA-10003498-2,14,44.4,2,2015-11-01,2015-11-08
CA-2015-168305,PL-18925,OFF-PA-10004947-2,14,21.4,2,2015-11-01,2015-11-08
CA-2017-167682,ZD-21925,FUR-FU-10003799-3,239,71.12,2,2017-04-03,2017-04-09
CA-2017-167682,ZD-21925,TEC-PH-10000673-5,239,259.96,2,2017-04-03,2017-04-09
CA-2018-108000,LS-16945,OFF-EN-10002621-3,95,9.78,2,2018-01-12,2018-01-16
CA-2016-146465,PB-18805,OFF-BI-10004528-3,35,24.192,2,2016-11-20,2016-11-24
CA-2017-159639,PC-18745,FUR-FU-10001889-2,74,31.56,2,2017-11-27,2017-12-02
US-2018-153948,FM-14290,OFF-PA-10000157-7,35,59.94,4,2018-11-06,2018-11-06
US-2018-153948,FM-14290,OFF-PA-10002764-2,35,45.36,4,2018-11-06,2018-11-06
US-2018-153948,FM-14290,OFF-PA-10000143-4,35,26.4,4,2018-11-06,2018-11-06
US-2018-153948,FM-14290,OFF-LA-10000414-2,35,41.4,4,2018-11-06,2018-11-06
US-2018-153948,FM-14290,TEC-AC-10003441-6,35,16.95,4,2018-11-06,2018-11-06
US-2017-113985,KD-16495,OFF-BI-10002353-4,59,24.704,2,2017-12-02,2017-12-07
US-2017-113985,KD-16495,OFF-AP-10001303-4,59,59.7,2,2017-12-02,2017-12-07
US-2017-113985,KD-16495,FUR-FU-10003026-2,59,14.52,2,2017-12-02,2017-12-07
US-2017-113985,KD-16495,OFF-BI-10000632-6,59,104.184,2,2017-12-02,2017-12-07
CA-2017-155383,SC-20680,OFF-ST-10001328-5,61,46.53,2,2017-12-17,2017-12-22
CA-2015-120432,DW-13585,OFF-SU-10004661,554,25.5,1,2015-08-24,2015-08-26
US-2016-126977,PF-19120,OFF-ST-10000617-4,46,14.9,2,2016-09-17,2016-09-23
US-2016-126977,PF-19120,OFF-LA-10002762-3,46,87.71,2,2016-09-17,2016-09-23
US-2016-126977,PF-19120,FUR-CH-10001973-5,46,199.764,2,2016-09-17,2016-09-23
US-2016-126977,PF-19120,OFF-ST-10003058-3,46,94.6,2,2016-09-17,2016-09-23
US-2016-126977,PF-19120,FUR-BO-10004834-3,46,4228.704,2,2016-09-17,2016-09-23
US-2016-126977,PF-19120,FUR-BO-10002213-5,46,2003.92,2,2016-09-17,2016-09-23
US-2016-126977,PF-19120,TEC-PH-10002170-4,46,209.97,2,2016-09-17,2016-09-23
US-2016-126977,PF-19120,TEC-AC-10003033-6,46,659.9,2,2016-09-17,2016-09-23
US-2016-126977,PF-19120,OFF-PA-10004071-8,46,110.96,2,2016-09-17,2016-09-23
US-2016-126977,PF-19120,TEC-PH-10000169-3,46,67.8,2,2016-09-17,2016-09-23
CA-2017-130288,DK-13225,FUR-TA-10002958-4,165,313.176,1,2017-11-26,2017-11-30
CA-2018-146458,RB-19435,OFF-AR-10001177-3,29,22.96,1,2018-11-19,2018-11-22
CA-2018-150420,GD-14590,TEC-AC-10004975-4,397,1099.5,2,2018-06-03,2018-06-08
US-2015-118997,RA-19885,FUR-TA-10001086-2,34,1215.92,2,2015-04-08,2015-04-12
CA-2015-114314,DB-13555,OFF-LA-10000240-6,146,7.31,2,2015-10-11,2015-10-15
CA-2015-114314,DB-13555,FUR-FU-10002107-3,146,8.92,2,2015-10-11,2015-10-15
US-2018-169551,RL-19615,FUR-BO-10001519-3,75,87.21,3,2018-07-07,2018-07-09
US-2018-169551,RL-19615,OFF-PA-10004100-6,75,15.552,3,2018-07-07,2018-07-09
US-2018-169551,RL-19615,TEC-PH-10001363-3,75,683.988,3,2018-07-07,2018-07-09
US-2018-169551,RL-19615,OFF-ST-10004835-4,75,13.392,3,2018-07-07,2018-07-09
US-2018-169551,RL-19615,TEC-AC-10002018-3,75,16.776,3,2018-07-07,2018-07-09
US-2018-169551,RL-19615,TEC-AC-10003033-7,75,527.92,3,2018-07-07,2018-07-09
CA-2017-103107,RB-19465,FUR-FU-10000221-9,6,25.4,4,2017-07-04,2017-07-04
CA-2017-103107,RB-19465,TEC-PH-10001198-2,6,177.48,4,2017-07-04,2017-07-04
CA-2017-103107,RB-19465,TEC-PH-10002564-4,6,71.976,4,2017-07-04,2017-07-04
CA-2018-122077,JF-15295,TEC-PH-10003811-4,303,95.992,2,2018-05-19,2018-05-25
CA-2018-122077,JF-15295,OFF-LA-10004178-2,303,13.216,2,2018-05-19,2018-05-25
CA-2018-112431,RW-19690,TEC-AC-10001465-7,14,435.84,1,2018-10-12,2018-10-14
CA-2018-112431,RW-19690,OFF-AR-10000940-6,14,5.88,1,2018-10-12,2018-10-14
CA-2017-151092,VG-21790,TEC-PH-10001700-4,4,211.168,2,2017-08-06,2017-08-13
CA-2015-104178,JM-15265,FUR-FU-10000771-3,2,6.28,2,2015-08-25,2015-08-29
CA-2015-104178,JM-15265,TEC-AC-10002399-6,2,95.1,2,2015-08-25,2015-08-29
CA-2015-104178,JM-15265,OFF-PA-10004983-3,2,25.92,2,2015-08-25,2015-08-29
CA-2015-104178,JM-15265,OFF-ST-10004258-5,2,48.84,2,2015-08-25,2015-08-29
CA-2016-115924,BE-11455,OFF-BI-10004040-4,194,25.9,1,2016-09-14,2016-09-18
CA-2018-161046,CB-12535,OFF-EN-10003862-3,373,42.68,4,2018-03-05,2018-03-05
CA-2018-161046,CB-12535,TEC-AC-10004571-6,373,299.97,4,2018-03-05,2018-03-05
CA-2018-161046,CB-12535,OFF-AP-10000891-5,373,262.24,4,2018-03-05,2018-03-05
CA-2018-161046,CB-12535,OFF-BI-10002026-6,373,234.36,4,2018-03-05,2018-03-05
US-2018-141698,SD-20485,OFF-PA-10001826,17,20.736,2,2018-04-15,2018-04-21
US-2015-105151,SG-20890,OFF-AR-10001231-2,30,10.5,3,2015-03-30,2015-03-31
CA-2015-155796,TS-21430,FUR-FU-10000409-2,333,23.968,1,2015-11-11,2015-11-15
CA-2015-155796,TS-21430,FUR-BO-10002545-7,333,521.96,1,2015-11-11,2015-11-15
CA-2017-127138,DK-13225,OFF-ST-10002756-3,10,676.55,1,2017-03-12,2017-03-15
CA-2017-127138,DK-13225,OFF-AP-10003842-5,10,154.9,1,2017-03-12,2017-03-15
CA-2017-127138,DK-13225,OFF-EN-10004459-4,10,30.56,1,2017-03-12,2017-03-15
CA-2017-127138,DK-13225,FUR-CH-10003746-3,10,770.352,1,2017-03-12,2017-03-15
CA-2018-150602,ML-17395,FUR-FU-10003142-3,63,21.12,1,2018-02-09,2018-02-14
CA-2015-140732,MA-17560,TEC-PH-10001425-5,26,575.928,1,2015-11-11,2015-11-13
CA-2015-140732,MA-17560,OFF-AP-10001626-4,26,7.78,1,2015-11-11,2015-11-13
CA-2015-140732,MA-17560,OFF-PA-10003625-2,26,123.92,1,2015-11-11,2015-11-13
CA-2018-119011,LR-17035,OFF-SU-10004768-2,10,17.22,2,2018-08-20,2018-08-25
CA-2018-119011,LR-17035,OFF-ST-10000777-3,10,226.56,2,2018-08-20,2018-08-25
CA-2018-119011,LR-17035,TEC-PH-10003171-4,10,107.88,2,2018-08-20,2018-08-25
CA-2017-166912,BE-11335,OFF-PA-10001033-5,30,81.98,3,2017-01-15,2017-01-17
CA-2015-141726,CC-12145,OFF-PA-10000418-4,189,104.85,3,2015-07-20,2015-07-22
CA-2015-141726,CC-12145,OFF-BI-10001982-4,189,8.704,3,2015-07-20,2015-07-22
CA-2015-141726,CC-12145,OFF-PA-10002230-4,189,19.92,3,2015-07-20,2015-07-22
CA-2015-141726,CC-12145,FUR-FU-10003577-3,189,43.02,3,2015-07-20,2015-07-22
CA-2018-115105,BD-11770,FUR-BO-10001811-4,24,240.784,2,2018-02-06,2018-02-11
CA-2016-143980,JK-15640,OFF-AP-10003779-3,165,414.96,2,2016-12-25,2016-12-29
CA-2017-135636,DB-13615,OFF-ST-10000676-2,44,387.72,2,2017-10-08,2017-10-13
CA-2018-102155,RR-19525,OFF-ST-10001496-5,440,360.38,2,2018-07-13,2018-07-17
CA-2018-102155,RR-19525,OFF-PA-10003673-4,440,13.56,2,2018-07-13,2018-07-17
CA-2018-116953,SV-20935,TEC-PH-10004614-5,155,552.0,3,2018-04-24,2018-04-25
CA-2015-117765,RB-19465,FUR-TA-10001039-6,313,429.9,2,2015-09-07,2015-09-13
CA-2015-117765,RB-19465,OFF-BI-10000474-6,313,32.06,2,2015-09-07,2015-09-13
CA-2015-117765,RB-19465,FUR-CH-10004698-4,313,161.96,2,2015-09-07,2015-09-13
CA-2015-117765,RB-19465,OFF-ST-10003327-3,313,19.86,2,2015-09-07,2015-09-13
CA-2017-114895,MV-18190,OFF-PA-10000232-3,46,12.96,2,2017-11-21,2017-11-28
CA-2018-112984,EH-14185,OFF-PA-10003657-5,106,20.544,1,2018-09-16,2018-09-18
CA-2017-163776,JS-16030,FUR-FU-10001185-3,502,185.58,2,2017-07-19,2017-07-25
CA-2017-163776,JS-16030,OFF-BI-10003007-4,502,77.56,2,2017-07-19,2017-07-25
CA-2017-163776,JS-16030,OFF-ST-10002485-3,502,87.92,2,2017-07-19,2017-07-25
CA-2017-163776,JS-16030,OFF-PA-10001033-6,502,245.94,2,2017-07-19,2017-07-25
CA-2017-163776,JS-16030,OFF-BI-10000404-5,502,8.6,2,2017-07-19,2017-07-25
CA-2017-163776,JS-16030,FUR-BO-10003546-2,502,504.9,2,2017-07-19,2017-07-25
US-2018-163300,ES-14020,OFF-BI-10004390-3,14,2357.488,2,2018-09-15,2018-09-21
US-2018-163300,ES-14020,TEC-PH-10001700-5,14,369.544,2,2018-09-15,2018-09-21
US-2018-163300,ES-14020,FUR-CH-10003396-5,14,184.752,2,2018-09-15,2018-09-21
CA-2017-162187,NS-18640,OFF-ST-10001558-5,48,64.96,4,2017-12-11,2017-12-11
CA-2017-162187,NS-18640,OFF-SU-10004782-4,48,13.52,4,2017-12-11,2017-12-11
CA-2017-162187,NS-18640,FUR-CH-10003298-3,48,458.43,4,2017-12-11,2017-12-11
CA-2017-162187,NS-18640,OFF-AP-10000576-6,48,387.136,4,2017-12-11,2017-12-11
CA-2017-162187,NS-18640,FUR-TA-10003008-3,48,328.59,4,2017-12-11,2017-12-11
US-2015-112991,SH-19975,FUR-CH-10001708-5,555,338.352,2,2015-12-10,2015-12-14
US-2015-112991,SH-19975,OFF-PA-10000019-5,555,25.92,2,2015-12-10,2015-12-14
US-2015-112991,SH-19975,OFF-PA-10002222-3,555,91.36,2,2015-12-10,2015-12-14
CA-2015-124079,RF-19345,FUR-FU-10002553-2,52,87.96,2,2015-12-13,2015-12-17
CA-2015-124079,RF-19345,OFF-BI-10002103-7,52,5.214,2,2015-12-13,2015-12-17
US-2018-146878,DL-12865,OFF-BI-10002794-3,230,12.294,2,2018-09-21,2018-09-27
CA-2018-107244,AG-10390,FUR-FU-10002597-6,26,19.76,2,2018-09-07,2018-09-11
CA-2016-100657,SW-20245,FUR-CH-10003535-4,25,109.764,2,2016-11-02,2016-11-07
CA-2018-129581,KN-16390,TEC-PH-10001527-7,274,128.85,2,2018-12-11,2018-12-18
CA-2018-129028,GB-14530,FUR-FU-10004006-5,330,127.95,3,2018-04-01,2018-04-03
CA-2016-135580,CL-12565,OFF-PA-10000595-4,14,68.52,2,2016-12-30,2017-01-03
CA-2016-135580,CL-12565,OFF-ST-10000798-3,14,74.94,2,2016-12-30,2017-01-03
CA-2016-135580,CL-12565,TEC-MA-10004002-2,14,2548.56,2,2016-12-30,2017-01-03
CA-2016-135580,CL-12565,OFF-EN-10003296-4,14,271.44,2,2016-12-30,2017-01-03
CA-2016-135580,CL-12565,TEC-PH-10004345-3,14,287.88,2,2016-12-30,2017-01-03
CA-2017-159016,KF-16285,OFF-PA-10004405-2,142,14.9,3,2017-03-10,2017-03-11
CA-2017-159016,KF-16285,TEC-PH-10002885-4,142,4158.912,3,2017-03-10,2017-03-11
CA-2015-102652,AY-10555,FUR-FU-10000747-2,14,91.96,2,2015-04-06,2015-04-12
CA-2015-102652,AY-10555,FUR-FU-10001918-5,14,33.11,2,2015-04-06,2015-04-12
CA-2015-102652,AY-10555,OFF-PA-10003309-3,14,19.44,2,2015-04-06,2015-04-12
CA-2015-102652,AY-10555,OFF-PA-10001977-3,14,55.48,2,2015-04-06,2015-04-12
CA-2015-152422,BD-11635,OFF-AP-10002892-3,48,91.92,1,2015-10-05,2015-10-10
US-2017-156692,HG-15025,OFF-AP-10002222-3,556,17.34,4,2017-08-13,2017-08-13
US-2017-156692,HG-15025,TEC-AC-10000158-7,556,71.98,4,2017-08-13,2017-08-13
CA-2015-130869,CB-12025,OFF-EN-10002600-6,539,7.08,2,2015-11-17,2015-11-21
US-2018-128832,LS-16945,TEC-AC-10004855-4,260,69.98,3,2018-04-24,2018-04-27
CA-2018-139717,DM-13015,OFF-AP-10000938-3,404,646.272,1,2018-08-24,2018-08-26
CA-2018-139717,DM-13015,OFF-PA-10002195-9,404,10.368,1,2018-08-24,2018-08-26
CA-2018-136007,AC-10615,OFF-FA-10002701-2,61,8.4,2,2018-02-23,2018-03-02
CA-2018-136007,AC-10615,TEC-PH-10003589-4,61,71.96,2,2018-02-23,2018-03-02
CA-2017-157364,LT-17110,OFF-AR-10003752-4,223,18.48,3,2017-11-19,2017-11-21
US-2017-112970,TB-21250,OFF-AR-10003829-5,14,9.84,3,2017-11-14,2017-11-15
US-2018-152492,AH-10585,FUR-CH-10000155-3,230,239.24,4,2018-07-06,2018-07-06
CA-2017-101168,SS-20140,FUR-FU-10003142-4,557,21.12,2,2017-12-25,2018-01-01
CA-2018-104010,TD-20995,OFF-SU-10001218-4,165,54.9,3,2018-04-23,2018-04-25
CA-2016-130253,PP-18955,FUR-FU-10002963-3,2,15.24,2,2016-12-14,2016-12-18
US-2016-155369,PG-18820,OFF-AP-10002578-4,297,19.568,2,2016-04-19,2016-04-25
US-2016-155369,PG-18820,OFF-BI-10003925-4,297,310.392,2,2016-04-19,2016-04-25
CA-2017-131205,AA-10645,FUR-FU-10003347-5,522,42.6,2,2017-09-04,2017-09-08
CA-2017-131205,AA-10645,OFF-BI-10000315-5,522,113.94,2,2017-09-04,2017-09-08
CA-2017-131205,AA-10645,OFF-ST-10002583-5,522,129.92,2,2017-09-04,2017-09-08
CA-2017-131205,AA-10645,OFF-AR-10003469-4,522,5.28,2,2017-09-04,2017-09-08
CA-2018-122364,FA-14230,TEC-PH-10001817-5,142,859.2,2,2018-09-24,2018-09-29
CA-2018-122364,FA-14230,TEC-MA-10001031,142,506.28,2,2018-09-24,2018-09-29
CA-2017-117912,TB-21520,FUR-FU-10002088-6,172,14.368,2,2017-02-04,2017-02-08
CA-2018-145702,AH-10075,FUR-CH-10001482-4,366,314.352,1,2018-05-19,2018-05-24
CA-2018-145702,AH-10075,OFF-PA-10001526-5,366,27.888,1,2018-05-19,2018-05-24
CA-2016-113215,CP-12085,FUR-FU-10002937-5,116,238.152,2,2016-09-03,2016-09-08
CA-2017-154662,BF-11215,FUR-TA-10001771-3,40,692.94,2,2017-06-09,2017-06-16
CA-2016-105571,CP-12340,OFF-BI-10003305-5,230,16.146,2,2016-11-07,2016-11-11
CA-2016-105571,CP-12340,OFF-BI-10001359-6,230,1345.485,2,2016-11-07,2016-11-11
CA-2017-152765,LS-17245,OFF-PA-10000483-2,67,173.488,3,2017-06-15,2017-06-18
CA-2016-153878,TS-21655,OFF-AR-10000658-5,202,57.75,2,2016-04-25,2016-04-30
CA-2016-153878,TS-21655,OFF-AP-10001205-4,202,272.4,2,2016-04-25,2016-04-30
CA-2017-124016,JS-15940,OFF-PA-10002586-4,404,11.952,1,2017-09-23,2017-09-26
CA-2017-124016,JS-15940,FUR-FU-10004963-2,404,28.0,1,2017-09-23,2017-09-26
CA-2017-124016,JS-15940,OFF-BI-10002071-7,404,12.201,1,2017-09-23,2017-09-26
CA-2017-113551,NF-18385,OFF-BI-10001617-4,466,2.068,3,2017-08-18,2017-08-20
CA-2017-113551,NF-18385,OFF-PA-10004665-4,466,83.84,3,2017-08-18,2017-08-20
CA-2015-107524,KN-16705,OFF-EN-10001990-5,30,11.36,2,2015-03-02,2015-03-08
CA-2015-107524,KN-16705,OFF-PA-10000587-3,30,36.4,2,2015-03-02,2015-03-08
CA-2015-138072,GA-14725,TEC-AC-10004859-2,75,27.968,2,2015-12-30,2016-01-03
CA-2016-134201,EH-14125,OFF-ST-10001476-4,145,142.04,2,2016-04-10,2016-04-16
CA-2016-134201,EH-14125,OFF-AR-10002804-5,145,14.67,2,2016-04-10,2016-04-16
CA-2016-111780,RA-19285,TEC-CO-10004202-4,89,1199.96,1,2016-12-25,2016-12-30
CA-2016-111780,RA-19285,OFF-PA-10001307-4,89,12.6,1,2016-12-25,2016-12-30
CA-2016-111780,RA-19285,OFF-PA-10001667-5,89,17.94,1,2016-12-25,2016-12-30
CA-2016-119942,TT-21070,OFF-LA-10001569-9,75,23.904,3,2016-04-05,2016-04-07
CA-2016-151547,AH-10465,OFF-SU-10000898-3,558,88.96,2,2016-01-17,2016-01-23
CA-2018-166695,CC-12430,FUR-CH-10000225-4,469,518.272,2,2018-05-20,2018-05-24
CA-2018-166695,CC-12430,FUR-FU-10002191-3,469,6.98,2,2018-05-20,2018-05-24
CA-2018-166695,CC-12430,TEC-MA-10003176,469,343.2,2,2018-05-20,2018-05-24
CA-2018-167542,KD-16495,OFF-LA-10004093-7,75,17.544,2,2018-08-13,2018-08-20
CA-2016-120901,BG-11035,OFF-ST-10000025-5,111,152.688,2,2016-12-31,2017-01-04
CA-2016-120901,BG-11035,OFF-FA-10001561-5,111,3.488,2,2016-12-31,2017-01-04
CA-2016-120901,BG-11035,OFF-SU-10001225-7,111,5.888,2,2016-12-31,2017-01-04
CA-2018-121398,FH-14365,OFF-BI-10001718-8,142,153.552,2,2018-12-25,2018-12-29
CA-2018-121398,FH-14365,OFF-ST-10002756-4,142,270.62,2,2018-12-25,2018-12-29
CA-2017-151561,PG-18820,TEC-AC-10001432-5,165,468.9,2,2017-09-01,2017-09-07
CA-2017-151561,PG-18820,TEC-AC-10003399-3,165,72.48,2,2017-09-01,2017-09-07
CA-2017-151561,PG-18820,OFF-SU-10001574-6,165,10.95,2,2017-09-01,2017-09-07
CA-2017-151561,PG-18820,FUR-FU-10004864-5,165,191.82,2,2017-09-01,2017-09-07
CA-2018-154676,NZ-18565,OFF-ST-10001172-2,33,151.056,3,2018-08-05,2018-08-08
US-2015-165589,TB-21595,FUR-FU-10002396-4,339,25.16,4,2015-02-18,2015-02-18
US-2017-132577,JE-15475,OFF-BI-10004040-5,15,6.216,2,2017-11-22,2017-11-27
US-2017-132577,JE-15475,OFF-AR-10003481-3,15,23.616,2,2017-11-22,2017-11-27
US-2017-132577,JE-15475,TEC-AC-10000387-3,15,24.032,2,2017-11-22,2017-11-27
US-2017-132577,JE-15475,OFF-LA-10000262-6,15,2.088,2,2017-11-22,2017-11-27
US-2017-132577,JE-15475,OFF-BI-10003196-3,15,4.488,2,2017-11-22,2017-11-27
CA-2016-114048,EH-13945,FUR-FU-10004351-4,147,29.22,2,2016-12-14,2016-12-18
CA-2016-137281,BF-10975,OFF-PA-10001870-4,237,6.48,2,2016-06-13,2016-06-17
US-2018-162068,PC-18745,OFF-BI-10002813-5,523,1.188,1,2018-12-28,2018-12-31
CA-2018-100111,SV-20365,FUR-CH-10003846-4,46,272.646,2,2018-09-20,2018-09-26
CA-2018-100111,SV-20365,TEC-AC-10002647,46,212.8,2,2018-09-20,2018-09-26
CA-2018-100111,SV-20365,OFF-PA-10000807-2,46,38.52,2,2018-09-20,2018-09-26
CA-2018-100111,SV-20365,TEC-AC-10001465-8,46,72.64,2,2018-09-20,2018-09-26
CA-2018-100111,SV-20365,OFF-ST-10000615-5,46,45.4,2,2018-09-20,2018-09-26
CA-2018-100111,SV-20365,OFF-PA-10002713-6,46,13.76,2,2018-09-20,2018-09-26
CA-2018-100111,SV-20365,FUR-CH-10003061-6,46,80.991,2,2018-09-20,2018-09-26
CA-2018-100111,SV-20365,OFF-BI-10000343-9,46,11.784,2,2018-09-20,2018-09-26
CA-2018-100111,SV-20365,OFF-FA-10000304-7,46,4.36,2,2018-09-20,2018-09-26
CA-2018-100111,SV-20365,FUR-CH-10004086-8,46,2888.127,2,2018-09-20,2018-09-26
CA-2018-100111,SV-20365,TEC-PH-10002885-5,46,1299.66,2,2018-09-20,2018-09-26
CA-2018-100111,SV-20365,FUR-CH-10001215-8,46,2254.41,2,2018-09-20,2018-09-26
CA-2018-100111,SV-20365,TEC-PH-10000215-5,46,104.85,2,2018-09-20,2018-09-26
CA-2018-100111,SV-20365,TEC-AC-10001998-4,46,59.97,2,2018-09-20,2018-09-26
US-2018-132381,Dp-13240,FUR-TA-10002356-5,106,314.532,3,2018-08-22,2018-08-24
CA-2016-147011,HR-14830,OFF-AR-10002399-5,329,13.632,2,2016-06-18,2016-06-22
CA-2015-120852,WB-21850,OFF-AP-10001563-5,71,19.432,2,2015-12-20,2015-12-25
CA-2015-120852,WB-21850,TEC-AC-10004510-8,71,65.44,2,2015-12-20,2015-12-25
CA-2017-150007,AS-10090,OFF-LA-10001982-2,156,6.0,2,2017-09-11,2017-09-16
CA-2017-150007,AS-10090,OFF-BI-10004141-4,156,1.908,2,2017-09-11,2017-09-16
CA-2017-124590,SP-20920,FUR-CH-10004495-5,272,1474.802,2,2017-11-12,2017-11-16
CA-2017-124590,SP-20920,OFF-AP-10002311-6,272,110.096,2,2017-11-12,2017-11-16
CA-2017-124590,SP-20920,OFF-FA-10000585-7,272,16.752,2,2017-11-12,2017-11-16
CA-2017-124590,SP-20920,FUR-CH-10000454-9,272,1537.074,2,2017-11-12,2017-11-16
CA-2017-124590,SP-20920,FUR-CH-10003746-4,272,449.372,2,2017-11-12,2017-11-16
CA-2017-133802,SP-20650,OFF-BI-10003291-10,559,41.904,2,2017-03-14,2017-03-20
US-2017-113677,CM-12655,TEC-PH-10002114,165,2279.96,2,2017-11-13,2017-11-19
US-2017-113677,CM-12655,OFF-LA-10001569-10,165,14.94,2,2017-11-13,2017-11-19
CA-2018-143378,JR-16210,TEC-PH-10001425-6,331,191.976,2,2018-09-19,2018-09-25
CA-2018-143378,JR-16210,OFF-AR-10001915-6,331,23.832,2,2018-09-19,2018-09-25
CA-2018-143378,JR-16210,FUR-FU-10004864-6,331,409.216,2,2018-09-19,2018-09-25
CA-2018-143378,JR-16210,FUR-BO-10001972-5,331,72.588,2,2018-09-19,2018-09-25
CA-2018-152660,CB-12415,OFF-ST-10000532-3,27,61.568,2,2018-12-04,2018-12-09
CA-2016-142139,SD-20485,OFF-PA-10003883-4,472,20.96,2,2016-08-31,2016-09-05
CA-2018-145772,SS-20140,TEC-AC-10003038-10,2,44.75,2,2018-06-03,2018-06-07
CA-2018-145772,SS-20140,OFF-PA-10001593,2,11.96,2,2018-06-03,2018-06-07
CA-2018-145772,SS-20140,OFF-BI-10002049-3,2,3.912,2,2018-06-03,2018-06-07
CA-2017-124100,EH-13990,FUR-CH-10003817-7,30,327.996,2,2017-03-31,2017-04-06
US-2015-158400,AH-10030,OFF-BI-10002353-5,10,49.408,3,2015-10-25,2015-10-28
CA-2018-162033,EM-14200,TEC-AC-10003116-7,221,53.25,2,2018-03-26,2018-04-02
CA-2018-162033,EM-14200,OFF-FA-10003021-5,221,3.76,2,2018-03-26,2018-04-02
CA-2015-163447,TB-21190,FUR-CH-10004477-6,165,767.214,2,2015-12-27,2015-12-31
CA-2018-145737,AB-10165,OFF-PA-10001033-7,560,163.96,2,2018-09-15,2018-09-20
CA-2017-148096,AO-10810,FUR-TA-10004152-4,63,161.28,3,2017-08-16,2017-08-19
CA-2017-146766,TT-21220,OFF-AR-10002135-4,459,192.8,4,2017-11-04,2017-11-04
CA-2016-105613,KN-16705,TEC-AC-10000521-2,479,27.696,2,2016-10-18,2016-10-22
CA-2016-105613,KN-16705,OFF-AP-10000026-5,479,73.164,2,2016-10-18,2016-10-22
US-2017-142251,FO-14305,OFF-PA-10002986-5,476,32.064,1,2017-10-31,2017-11-04
CA-2015-131247,GA-14725,FUR-BO-10001337-7,95,205.666,2,2015-03-30,2015-04-04
US-2016-113593,NC-18415,OFF-ST-10000532-4,561,115.44,3,2016-04-18,2016-04-20
CA-2018-121083,JF-15190,OFF-PA-10001497-2,114,274.8,2,2018-07-09,2018-07-15
CA-2018-121083,JF-15190,OFF-ST-10002554-4,114,195.64,2,2018-07-09,2018-07-15
CA-2018-121083,JF-15190,TEC-PH-10001336-6,114,257.98,2,2018-07-09,2018-07-15
CA-2018-121083,JF-15190,OFF-AR-10002987-4,114,119.04,2,2018-07-09,2018-07-15
CA-2018-151190,GT-14710,OFF-PA-10000575-6,199,20.07,2,2018-06-27,2018-07-01
CA-2015-133543,KM-16660,OFF-AR-10003394-3,59,11.76,2,2015-12-22,2015-12-26
CA-2018-105130,PJ-18835,OFF-AR-10003394-4,35,11.76,2,2018-11-21,2018-11-25
CA-2018-105130,PJ-18835,OFF-BI-10001191-6,35,40.736,2,2018-11-21,2018-11-25
CA-2017-161928,AC-10660,TEC-PH-10003484-4,10,201.584,1,2017-06-27,2017-06-29
CA-2018-101322,JG-15310,FUR-CH-10003968-4,107,340.704,3,2018-12-28,2018-12-31
